date,location,cases,disease_type
2006-07-01,Nellore,5,Dengue
2006-07-01,Nellore,99,Chikungunya
2006-07-01,Nellore,97,Typhoid
2006-07-01,Nellore,35,Chikungunya
2006-07-01,Rajahmundry,73,Dengue
2006-07-01,Rajahmundry,53,Dengue
2006-07-01,Rajahmundry,225,Dengue
2006-07-01,Rajahmundry,176,Chikungunya
2006-08-01,Hyderabad,196,Dengue
2006-08-01,Hyderabad,163,Flu
2006-08-01,Hyderabad,52,Typhoid
2006-08-01,Hyderabad,88,Dengue
2006-08-01,Hyderabad,149,Dengue
2006-08-01,Hyderabad,46,Malaria
2006-08-01,Vijayawada,162,Dengue
2006-08-01,Vijayawada,105,Flu
2006-08-01,Vijayawada,97,Flu
2006-08-01,Vijayawada,162,Malaria
2006-08-01,Vijayawada,146,Dengue
2006-08-01,Vijayawada,98,Chikungunya
2006-08-01,Visakhapatnam,189,Flu
2006-08-01,Visakhapatnam,55,Dengue
2006-08-01,Visakhapatnam,156,Chikungunya
2006-08-01,Visakhapatnam,155,Malaria
2006-08-01,Visakhapatnam,101,Malaria
2006-08-01,Visakhapatnam,139,Malaria
2006-08-01,Tirupati,44,Malaria
2006-08-01,Tirupati,175,Dengue
2006-08-01,Tirupati,108,Flu
2006-08-01,Tirupati,88,Malaria
2006-08-01,Tirupati,182,Chikungunya
2006-08-01,Tirupati,77,Chikungunya
2006-08-01,Guntur,35,Chikungunya
2006-08-01,Guntur,26,Chikungunya
2006-08-01,Guntur,156,Dengue
2006-08-01,Guntur,43,Chikungunya
2006-08-01,Guntur,225,Dengue
2006-08-01,Kurnool,5,Dengue
2006-08-01,Kurnool,221,Dengue
2006-08-01,Kurnool,132,Malaria
2006-08-01,Nellore,114,Chikungunya
2006-08-01,Nellore,87,Malaria
2006-08-01,Nellore,143,Malaria
2006-08-01,Nellore,117,Dengue
2006-08-01,Nellore,186,Chikungunya
2006-08-01,Nellore,126,Dengue
2006-08-01,Rajahmundry,129,Chikungunya
2006-08-01,Rajahmundry,98,Flu
2006-08-01,Rajahmundry,116,Dengue
2006-08-01,Rajahmundry,138,Dengue
2006-08-01,Rajahmundry,17,Chikungunya
2006-09-01,Hyderabad,39,Dengue
2006-09-01,Hyderabad,164,Chikungunya
2006-09-01,Hyderabad,130,Chikungunya
2006-09-01,Hyderabad,108,Chikungunya
2006-09-01,Hyderabad,121,Dengue
2006-09-01,Hyderabad,140,Typhoid
2006-09-01,Vijayawada,87,Malaria
2006-09-01,Vijayawada,73,Dengue
2006-09-01,Vijayawada,131,Malaria
2006-09-01,Vijayawada,61,Malaria
2006-09-01,Visakhapatnam,144,Chikungunya
2006-09-01,Visakhapatnam,17,Malaria
2006-09-01,Visakhapatnam,181,Malaria
2006-09-01,Tirupati,148,Dengue
2006-09-01,Tirupati,135,Dengue
2006-09-01,Tirupati,178,Chikungunya
2006-09-01,Tirupati,219,Flu
2006-09-01,Tirupati,180,Dengue
2006-09-01,Tirupati,9,Chikungunya
2006-09-01,Guntur,43,Dengue
2006-09-01,Guntur,82,Typhoid
2006-09-01,Guntur,121,Typhoid
2006-09-01,Guntur,151,Chikungunya
2006-09-01,Guntur,76,Chikungunya
2006-09-01,Kurnool,131,Flu
2006-09-01,Kurnool,74,Typhoid
2006-09-01,Kurnool,83,Chikungunya
2006-09-01,Kurnool,35,Malaria
2006-09-01,Kurnool,64,Malaria
2006-09-01,Kurnool,38,Typhoid
2006-09-01,Nellore,61,Typhoid
2006-09-01,Nellore,183,Flu
2006-09-01,Nellore,63,Flu
2006-09-01,Nellore,277,Chikungunya
2006-09-01,Rajahmundry,149,Flu
2006-09-01,Rajahmundry,131,Chikungunya
2006-09-01,Rajahmundry,68,Chikungunya
2006-09-01,Rajahmundry,162,Dengue
2006-09-01,Rajahmundry,85,Dengue
2006-09-01,Rajahmundry,127,Dengue
2006-10-01,Hyderabad,273,Dengue
2006-10-01,Hyderabad,114,Chikungunya
2006-10-01,Hyderabad,188,Dengue
2006-10-01,Vijayawada,77,Malaria
2006-10-01,Vijayawada,117,Dengue
2006-10-01,Vijayawada,226,Malaria
2006-10-01,Vijayawada,82,Typhoid
2006-10-01,Vijayawada,228,Dengue
2006-10-01,Visakhapatnam,162,Dengue
2006-10-01,Visakhapatnam,86,Chikungunya
2006-10-01,Visakhapatnam,157,Typhoid
2006-10-01,Visakhapatnam,178,Dengue
2006-10-01,Tirupati,157,Dengue
2006-10-01,Tirupati,25,Typhoid
2006-10-01,Tirupati,76,Malaria
2006-10-01,Tirupati,105,Typhoid
2006-10-01,Guntur,115,Flu
2006-10-01,Guntur,157,Typhoid
2006-10-01,Guntur,130,Dengue
2006-10-01,Guntur,39,Malaria
2006-10-01,Guntur,142,Dengue
2006-10-01,Guntur,156,Malaria
2006-10-01,Kurnool,153,Typhoid
2006-10-01,Kurnool,184,Malaria
2006-10-01,Kurnool,170,Dengue
2006-10-01,Kurnool,147,Flu
2006-10-01,Kurnool,115,Chikungunya
2006-10-01,Kurnool,20,Dengue
2006-10-01,Nellore,145,Malaria
2006-10-01,Nellore,132,Malaria
2006-10-01,Nellore,136,Flu
2006-10-01,Nellore,43,Dengue
2006-10-01,Nellore,55,Flu
2006-10-01,Nellore,183,Typhoid
2006-10-01,Rajahmundry,117,Dengue
2006-10-01,Rajahmundry,160,Chikungunya
2006-10-01,Rajahmundry,121,Chikungunya
2006-10-01,Rajahmundry,121,Flu
2006-10-01,Rajahmundry,176,Flu
2006-11-01,Hyderabad,89,Typhoid
2006-11-01,Hyderabad,125,Malaria
2006-11-01,Hyderabad,92,Flu
2006-11-01,Hyderabad,93,Typhoid
2006-11-01,Hyderabad,101,Malaria
2006-11-01,Hyderabad,133,Malaria
2006-11-01,Vijayawada,91,Malaria
2006-11-01,Vijayawada,195,Dengue
2006-11-01,Vijayawada,66,Dengue
2006-11-01,Vijayawada,108,Typhoid
2006-11-01,Vijayawada,93,Chikungunya
2006-11-01,Visakhapatnam,206,Flu
2006-11-01,Visakhapatnam,131,Typhoid
2006-11-01,Visakhapatnam,181,Malaria
2006-11-01,Tirupati,30,Typhoid
2006-11-01,Tirupati,136,Typhoid
2006-11-01,Tirupati,173,Chikungunya
2006-11-01,Guntur,124,Malaria
2006-11-01,Guntur,183,Malaria
2006-11-01,Guntur,88,Flu
2006-11-01,Guntur,204,Typhoid
2006-11-01,Kurnool,257,Malaria
2006-11-01,Kurnool,98,Typhoid
2006-11-01,Kurnool,93,Chikungunya
2006-11-01,Kurnool,207,Typhoid
2006-11-01,Kurnool,214,Typhoid
2006-11-01,Nellore,88,Chikungunya
2006-11-01,Nellore,94,Dengue
2006-11-01,Nellore,103,Malaria
2006-11-01,Rajahmundry,39,Chikungunya
2006-11-01,Rajahmundry,64,Flu
2006-11-01,Rajahmundry,59,Typhoid
2006-11-01,Rajahmundry,73,Dengue
2006-12-01,Hyderabad,117,Dengue
2006-12-01,Hyderabad,134,Flu
2006-12-01,Hyderabad,213,Flu
2006-12-01,Hyderabad,60,Flu
2006-12-01,Hyderabad,179,Flu
2006-12-01,Hyderabad,107,Flu
2006-12-01,Vijayawada,117,Malaria
2006-12-01,Vijayawada,160,Malaria
2006-12-01,Vijayawada,52,Dengue
2006-12-01,Vijayawada,142,Flu
2006-12-01,Vijayawada,129,Flu
2006-12-01,Visakhapatnam,149,Flu
2006-12-01,Visakhapatnam,137,Flu
2006-12-01,Visakhapatnam,267,Flu
2006-12-01,Visakhapatnam,81,Flu
2006-12-01,Tirupati,88,Malaria
2006-12-01,Tirupati,82,Dengue
2006-12-01,Tirupati,86,Dengue
2006-12-01,Tirupati,81,Flu
2006-12-01,Tirupati,191,Malaria
2006-12-01,Tirupati,205,Malaria
2006-12-01,Guntur,85,Chikungunya
2006-12-01,Guntur,70,Chikungunya
2006-12-01,Guntur,148,Flu
2006-12-01,Guntur,86,Flu
2006-12-01,Kurnool,157,Flu
2006-12-01,Kurnool,132,Flu
2006-12-01,Kurnool,29,Flu
2006-12-01,Kurnool,212,Flu
2006-12-01,Kurnool,227,Flu
2006-12-01,Kurnool,83,Flu
2006-12-01,Nellore,96,Dengue
2006-12-01,Nellore,137,Chikungunya
2006-12-01,Nellore,140,Flu
2006-12-01,Nellore,159,Flu
2006-12-01,Nellore,240,Flu
2006-12-01,Rajahmundry,109,Flu
2006-12-01,Rajahmundry,72,Chikungunya
2006-12-01,Rajahmundry,37,Flu
2007-01-01,Hyderabad,76,Dengue
2007-01-01,Hyderabad,118,Typhoid
2007-01-01,Hyderabad,227,Flu
2007-01-01,Hyderabad,88,Flu
2007-01-01,Hyderabad,133,Flu
2007-01-01,Vijayawada,119,Flu
2007-01-01,Vijayawada,191,Flu
2007-01-01,Vijayawada,271,Flu
2007-01-01,Visakhapatnam,88,Dengue
2007-01-01,Visakhapatnam,90,Typhoid
2007-01-01,Visakhapatnam,182,Flu
2007-01-01,Tirupati,160,Dengue
2007-01-01,Tirupati,230,Flu
2007-01-01,Tirupati,155,Malaria
2007-01-01,Tirupati,98,Malaria
2007-01-01,Guntur,155,Typhoid
2007-01-01,Guntur,186,Malaria
2007-01-01,Guntur,169,Flu
2007-01-01,Guntur,150,Dengue
2007-01-01,Kurnool,184,Flu
2007-01-01,Kurnool,190,Flu
2007-01-01,Kurnool,202,Flu
2007-01-01,Kurnool,158,Malaria
2007-01-01,Nellore,109,Malaria
2007-01-01,Nellore,128,Chikungunya
2007-01-01,Nellore,192,Flu
2007-01-01,Rajahmundry,70,Dengue
2007-01-01,Rajahmundry,142,Typhoid
2007-01-01,Rajahmundry,96,Malaria
2007-01-01,Rajahmundry,121,Flu
2007-01-01,Rajahmundry,196,Malaria
2007-02-01,Hyderabad,131,Flu
2007-02-01,Hyderabad,122,Flu
2007-02-01,Hyderabad,38,Flu
2007-02-01,Vijayawada,164,Flu
2007-02-01,Vijayawada,158,Malaria
2007-02-01,Vijayawada,249,Flu
2007-02-01,Visakhapatnam,101,Flu
2007-02-01,Visakhapatnam,133,Flu
2007-02-01,Visakhapatnam,134,Dengue
2007-02-01,Visakhapatnam,214,Flu
2007-02-01,Visakhapatnam,114,Flu
2007-02-01,Tirupati,136,Flu
2007-02-01,Tirupati,156,Flu
2007-02-01,Tirupati,131,Dengue
2007-02-01,Guntur,93,Typhoid
2007-02-01,Guntur,131,Malaria
2007-02-01,Guntur,184,Malaria
2007-02-01,Kurnool,58,Chikungunya
2007-02-01,Kurnool,127,Flu
2007-02-01,Kurnool,77,Typhoid
2007-02-01,Kurnool,191,Flu
2007-02-01,Kurnool,28,Flu
2007-02-01,Nellore,86,Flu
2007-02-01,Nellore,142,Flu
2007-02-01,Nellore,213,Flu
2007-02-01,Rajahmundry,116,Flu
2007-02-01,Rajahmundry,86,Flu
2007-02-01,Rajahmundry,232,Flu
2007-02-01,Rajahmundry,33,Flu
2007-03-01,Hyderabad,5,Chikungunya
2007-03-01,Hyderabad,146,Dengue
2007-03-01,Hyderabad,89,Typhoid
2007-03-01,Hyderabad,58,Chikungunya
2007-03-01,Hyderabad,162,Typhoid
2007-03-01,Hyderabad,134,Typhoid
2007-03-01,Vijayawada,86,Malaria
2007-03-01,Vijayawada,43,Chikungunya
2007-03-01,Vijayawada,172,Dengue
2007-03-01,Vijayawada,159,Dengue
2007-03-01,Vijayawada,114,Dengue
2007-03-01,Visakhapatnam,230,Chikungunya
2007-03-01,Visakhapatnam,55,Dengue
2007-03-01,Visakhapatnam,28,Typhoid
2007-03-01,Tirupati,78,Flu
2007-03-01,Tirupati,117,Dengue
2007-03-01,Tirupati,134,Flu
2007-03-01,Tirupati,105,Flu
2007-03-01,Guntur,141,Dengue
2007-03-01,Guntur,44,Chikungunya
2007-03-01,Guntur,206,Typhoid
2007-03-01,Guntur,115,Chikungunya
2007-03-01,Guntur,187,Dengue
2007-03-01,Kurnool,140,Flu
2007-03-01,Kurnool,147,Typhoid
2007-03-01,Kurnool,154,Typhoid
2007-03-01,Kurnool,146,Dengue
2007-03-01,Kurnool,158,Flu
2007-03-01,Nellore,199,Malaria
2007-03-01,Nellore,131,Chikungunya
2007-03-01,Nellore,162,Malaria
2007-03-01,Nellore,114,Dengue
2007-03-01,Rajahmundry,206,Flu
2007-03-01,Rajahmundry,79,Typhoid
2007-03-01,Rajahmundry,228,Dengue
2007-03-01,Rajahmundry,117,Typhoid
2007-03-01,Rajahmundry,34,Flu
2007-04-01,Hyderabad,127,Chikungunya
2007-04-01,Hyderabad,79,Flu
2007-04-01,Hyderabad,170,Flu
2007-04-01,Hyderabad,80,Flu
2007-04-01,Vijayawada,93,Flu
2007-04-01,Vijayawada,6,Typhoid
2007-04-01,Vijayawada,92,Dengue
2007-04-01,Visakhapatnam,5,Typhoid
2007-04-01,Visakhapatnam,24,Typhoid
2007-04-01,Visakhapatnam,165,Typhoid
2007-04-01,Visakhapatnam,167,Typhoid
2007-04-01,Tirupati,145,Malaria
2007-04-01,Tirupati,61,Malaria
2007-04-01,Tirupati,117,Flu
2007-04-01,Guntur,119,Dengue
2007-04-01,Guntur,50,Malaria
2007-04-01,Guntur,210,Dengue
2007-04-01,Guntur,172,Dengue
2007-04-01,Guntur,106,Flu
2007-04-01,Guntur,121,Malaria
2007-04-01,Kurnool,132,Chikungunya
2007-04-01,Kurnool,5,Chikungunya
2007-04-01,Kurnool,105,Typhoid
2007-04-01,Kurnool,79,Malaria
2007-04-01,Kurnool,59,Typhoid
2007-04-01,Kurnool,103,Typhoid
2007-04-01,Nellore,227,Flu
2007-04-01,Nellore,158,Flu
2007-04-01,Nellore,85,Dengue
2007-04-01,Nellore,154,Dengue
2007-04-01,Nellore,203,Malaria
2007-04-01,Rajahmundry,175,Flu
2007-04-01,Rajahmundry,123,Dengue
2007-04-01,Rajahmundry,81,Dengue
2007-04-01,Rajahmundry,161,Typhoid
2007-05-01,Hyderabad,143,Chikungunya
2007-05-01,Hyderabad,173,Chikungunya
2007-05-01,Hyderabad,158,Flu
2007-05-01,Hyderabad,182,Chikungunya
2007-05-01,Hyderabad,87,Chikungunya
2007-05-01,Hyderabad,199,Typhoid
2007-05-01,Vijayawada,131,Flu
2007-05-01,Vijayawada,244,Dengue
2007-05-01,Vijayawada,78,Typhoid
2007-05-01,Vijayawada,224,Chikungunya
2007-05-01,Visakhapatnam,131,Typhoid
2007-05-01,Visakhapatnam,80,Flu
2007-05-01,Visakhapatnam,90,Chikungunya
2007-05-01,Tirupati,100,Dengue
2007-05-01,Tirupati,145,Malaria
2007-05-01,Tirupati,151,Chikungunya
2007-05-01,Tirupati,85,Flu
2007-05-01,Tirupati,118,Dengue
2007-05-01,Guntur,248,Malaria
2007-05-01,Guntur,223,Typhoid
2007-05-01,Guntur,146,Malaria
2007-05-01,Kurnool,122,Typhoid
2007-05-01,Kurnool,127,Typhoid
2007-05-01,Kurnool,156,Typhoid
2007-05-01,Kurnool,58,Dengue
2007-05-01,Nellore,104,Chikungunya
2007-05-01,Nellore,19,Chikungunya
2007-05-01,Nellore,143,Malaria
2007-05-01,Rajahmundry,158,Chikungunya
2007-05-01,Rajahmundry,91,Flu
2007-05-01,Rajahmundry,214,Malaria
2007-05-01,Rajahmundry,46,Flu
2007-06-01,Hyderabad,32,Dengue
2007-06-01,Hyderabad,133,Chikungunya
2007-06-01,Hyderabad,182,Dengue
2007-06-01,Hyderabad,221,Dengue
2007-06-01,Hyderabad,92,Flu
2007-06-01,Vijayawada,184,Malaria
2007-06-01,Vijayawada,117,Malaria
2007-06-01,Vijayawada,109,Chikungunya
2007-06-01,Vijayawada,173,Malaria
2007-06-01,Vijayawada,159,Dengue
2007-06-01,Visakhapatnam,25,Flu
2007-06-01,Visakhapatnam,208,Dengue
2007-06-01,Visakhapatnam,202,Flu
2007-06-01,Tirupati,82,Chikungunya
2007-06-01,Tirupati,143,Flu
2007-06-01,Tirupati,149,Dengue
2007-06-01,Tirupati,135,Chikungunya
2007-06-01,Tirupati,86,Dengue
2007-06-01,Tirupati,79,Malaria
2007-06-01,Guntur,118,Dengue
2007-06-01,Guntur,190,Dengue
2007-06-01,Guntur,152,Dengue
2007-06-01,Kurnool,97,Chikungunya
2007-06-01,Kurnool,166,Dengue
2007-06-01,Kurnool,5,Typhoid
2007-06-01,Kurnool,188,Malaria
2007-06-01,Kurnool,15,Dengue
2007-06-01,Nellore,98,Dengue
2007-06-01,Nellore,52,Flu
2007-06-01,Nellore,42,Typhoid
2007-06-01,Nellore,189,Dengue
2007-06-01,Nellore,91,Dengue
2007-06-01,Rajahmundry,140,Dengue
2007-06-01,Rajahmundry,117,Typhoid
2007-06-01,Rajahmundry,148,Chikungunya
2007-06-01,Rajahmundry,124,Typhoid
2007-06-01,Rajahmundry,43,Dengue
2007-07-01,Hyderabad,179,Malaria
2007-07-01,Hyderabad,90,Malaria
2007-07-01,Hyderabad,26,Malaria
2007-07-01,Hyderabad,94,Typhoid
2007-07-01,Hyderabad,210,Chikungunya
2007-07-01,Hyderabad,171,Typhoid
2007-07-01,Vijayawada,99,Chikungunya
2007-07-01,Vijayawada,99,Typhoid
2007-07-01,Vijayawada,100,Dengue
2007-07-01,Vijayawada,244,Dengue
2007-07-01,Vijayawada,142,Malaria
2007-07-01,Visakhapatnam,145,Chikungunya
2007-07-01,Visakhapatnam,181,Malaria
2007-07-01,Visakhapatnam,134,Dengue
2007-07-01,Visakhapatnam,104,Dengue
2007-07-01,Visakhapatnam,108,Malaria
2007-07-01,Tirupati,115,Dengue
2007-07-01,Tirupati,117,Chikungunya
2007-07-01,Tirupati,163,Dengue
2007-07-01,Guntur,123,Typhoid
2007-07-01,Guntur,163,Malaria
2007-07-01,Guntur,115,Malaria
2007-07-01,Kurnool,124,Malaria
2007-07-01,Kurnool,5,Chikungunya
2007-07-01,Kurnool,174,Typhoid
2007-07-01,Nellore,140,Typhoid
2007-07-01,Nellore,179,Malaria
2007-07-01,Nellore,5,Flu
2007-07-01,Nellore,245,Malaria
2007-07-01,Nellore,111,Chikungunya
2007-07-01,Rajahmundry,186,Flu
2007-07-01,Rajahmundry,57,Dengue
2007-07-01,Rajahmundry,156,Typhoid
2007-07-01,Rajahmundry,56,Dengue
2007-07-01,Rajahmundry,82,Chikungunya
2007-08-01,Hyderabad,234,Malaria
2007-08-01,Hyderabad,108,Typhoid
2007-08-01,Hyderabad,133,Dengue
2007-08-01,Hyderabad,172,Flu
2007-08-01,Hyderabad,149,Dengue
2007-08-01,Hyderabad,129,Chikungunya
2007-08-01,Vijayawada,141,Chikungunya
2007-08-01,Vijayawada,264,Typhoid
2007-08-01,Vijayawada,116,Dengue
2007-08-01,Visakhapatnam,132,Malaria
2007-08-01,Visakhapatnam,183,Dengue
2007-08-01,Visakhapatnam,186,Dengue
2007-08-01,Tirupati,191,Dengue
2007-08-01,Tirupati,158,Malaria
2007-08-01,Tirupati,51,Dengue
2007-08-01,Tirupati,218,Dengue
2007-08-01,Guntur,51,Dengue
2007-08-01,Guntur,138,Chikungunya
2007-08-01,Guntur,74,Dengue
2007-08-01,Guntur,116,Malaria
2007-08-01,Guntur,139,Typhoid
2007-08-01,Guntur,139,Dengue
2007-08-01,Kurnool,145,Typhoid
2007-08-01,Kurnool,216,Chikungunya
2007-08-01,Kurnool,147,Chikungunya
2007-08-01,Kurnool,105,Typhoid
2007-08-01,Nellore,177,Typhoid
2007-08-01,Nellore,191,Malaria
2007-08-01,Nellore,46,Dengue
2007-08-01,Rajahmundry,155,Dengue
2007-08-01,Rajahmundry,162,Flu
2007-08-01,Rajahmundry,102,Dengue
2007-08-01,Rajahmundry,202,Chikungunya
2007-08-01,Rajahmundry,110,Dengue
2007-09-01,Hyderabad,127,Dengue
2007-09-01,Hyderabad,109,Dengue
2007-09-01,Hyderabad,120,Chikungunya
2007-09-01,Hyderabad,54,Malaria
2007-09-01,Vijayawada,33,Typhoid
2007-09-01,Vijayawada,215,Chikungunya
2007-09-01,Vijayawada,69,Typhoid
2007-09-01,Visakhapatnam,60,Dengue
2007-09-01,Visakhapatnam,5,Dengue
2007-09-01,Visakhapatnam,81,Typhoid
2007-09-01,Visakhapatnam,40,Typhoid
2007-09-01,Visakhapatnam,218,Flu
2007-09-01,Visakhapatnam,180,Chikungunya
2007-09-01,Tirupati,78,Malaria
2007-09-01,Tirupati,255,Typhoid
2007-09-01,Tirupati,178,Dengue
2007-09-01,Guntur,100,Typhoid
2007-09-01,Guntur,5,Chikungunya
2007-09-01,Guntur,257,Chikungunya
2007-09-01,Guntur,36,Dengue
2007-09-01,Guntur,21,Dengue
2007-09-01,Guntur,181,Flu
2007-09-01,Kurnool,266,Flu
2007-09-01,Kurnool,203,Dengue
2007-09-01,Kurnool,153,Typhoid
2007-09-01,Kurnool,155,Malaria
2007-09-01,Kurnool,171,Malaria
2007-09-01,Kurnool,165,Chikungunya
2007-09-01,Nellore,136,Malaria
2007-09-01,Nellore,126,Malaria
2007-09-01,Nellore,116,Dengue
2007-09-01,Nellore,74,Dengue
2007-09-01,Nellore,103,Typhoid
2007-09-01,Nellore,18,Chikungunya
2007-09-01,Rajahmundry,114,Typhoid
2007-09-01,Rajahmundry,60,Chikungunya
2007-09-01,Rajahmundry,53,Malaria
2007-10-01,Hyderabad,130,Chikungunya
2007-10-01,Hyderabad,203,Malaria
2007-10-01,Hyderabad,175,Dengue
2007-10-01,Vijayawada,25,Chikungunya
2007-10-01,Vijayawada,60,Dengue
2007-10-01,Vijayawada,176,Flu
2007-10-01,Visakhapatnam,61,Chikungunya
2007-10-01,Visakhapatnam,106,Dengue
2007-10-01,Visakhapatnam,153,Flu
2007-10-01,Visakhapatnam,61,Chikungunya
2007-10-01,Tirupati,126,Flu
2007-10-01,Tirupati,39,Malaria
2007-10-01,Tirupati,83,Dengue
2007-10-01,Tirupati,139,Dengue
2007-10-01,Tirupati,24,Dengue
2007-10-01,Guntur,146,Dengue
2007-10-01,Guntur,118,Dengue
2007-10-01,Guntur,153,Flu
2007-10-01,Kurnool,133,Chikungunya
2007-10-01,Kurnool,201,Dengue
2007-10-01,Kurnool,127,Dengue
2007-10-01,Kurnool,94,Chikungunya
2007-10-01,Kurnool,127,Typhoid
2007-10-01,Nellore,152,Chikungunya
2007-10-01,Nellore,122,Malaria
2007-10-01,Nellore,122,Typhoid
2007-10-01,Nellore,77,Flu
2007-10-01,Rajahmundry,80,Dengue
2007-10-01,Rajahmundry,35,Chikungunya
2007-10-01,Rajahmundry,224,Malaria
2007-11-01,Hyderabad,45,Dengue
2007-11-01,Hyderabad,78,Typhoid
2007-11-01,Hyderabad,76,Malaria
2007-11-01,Hyderabad,173,Typhoid
2007-11-01,Hyderabad,102,Dengue
2007-11-01,Hyderabad,194,Dengue
2007-11-01,Vijayawada,79,Chikungunya
2007-11-01,Vijayawada,136,Flu
2007-11-01,Vijayawada,69,Chikungunya
2007-11-01,Vijayawada,248,Dengue
2007-11-01,Visakhapatnam,48,Chikungunya
2007-11-01,Visakhapatnam,138,Flu
2007-11-01,Visakhapatnam,158,Flu
2007-11-01,Tirupati,144,Flu
2007-11-01,Tirupati,108,Flu
2007-11-01,Tirupati,112,Malaria
2007-11-01,Guntur,122,Typhoid
2007-11-01,Guntur,111,Chikungunya
2007-11-01,Guntur,177,Dengue
2007-11-01,Guntur,252,Flu
2007-11-01,Kurnool,86,Malaria
2007-11-01,Kurnool,37,Flu
2007-11-01,Kurnool,114,Chikungunya
2007-11-01,Kurnool,274,Malaria
2007-11-01,Kurnool,71,Dengue
2007-11-01,Nellore,218,Dengue
2007-11-01,Nellore,220,Flu
2007-11-01,Nellore,86,Flu
2007-11-01,Nellore,154,Flu
2007-11-01,Nellore,217,Flu
2007-11-01,Rajahmundry,97,Chikungunya
2007-11-01,Rajahmundry,107,Chikungunya
2007-11-01,Rajahmundry,85,Dengue
2007-12-01,Hyderabad,59,Flu
2007-12-01,Hyderabad,81,Typhoid
2007-12-01,Hyderabad,46,Dengue
2007-12-01,Hyderabad,122,Flu
2007-12-01,Hyderabad,73,Typhoid
2007-12-01,Hyderabad,134,Flu
2007-12-01,Vijayawada,26,Flu
2007-12-01,Vijayawada,139,Flu
2007-12-01,Vijayawada,170,Typhoid
2007-12-01,Visakhapatnam,5,Chikungunya
2007-12-01,Visakhapatnam,142,Typhoid
2007-12-01,Visakhapatnam,193,Flu
2007-12-01,Tirupati,47,Flu
2007-12-01,Tirupati,220,Flu
2007-12-01,Tirupati,145,Malaria
2007-12-01,Tirupati,77,Malaria
2007-12-01,Tirupati,116,Flu
2007-12-01,Tirupati,153,Flu
2007-12-01,Guntur,124,Typhoid
2007-12-01,Guntur,152,Dengue
2007-12-01,Guntur,64,Malaria
2007-12-01,Kurnool,130,Typhoid
2007-12-01,Kurnool,35,Typhoid
2007-12-01,Kurnool,113,Chikungunya
2007-12-01,Nellore,65,Typhoid
2007-12-01,Nellore,75,Flu
2007-12-01,Nellore,194,Malaria
2007-12-01,Nellore,185,Chikungunya
2007-12-01,Nellore,156,Flu
2007-12-01,Nellore,54,Flu
2007-12-01,Rajahmundry,101,Typhoid
2007-12-01,Rajahmundry,192,Flu
2007-12-01,Rajahmundry,128,Flu
2007-12-01,Rajahmundry,259,Flu
2007-12-01,Rajahmundry,143,Flu
2008-01-01,Hyderabad,131,Typhoid
2008-01-01,Hyderabad,101,Malaria
2008-01-01,Hyderabad,128,Flu
2008-01-01,Hyderabad,110,Chikungunya
2008-01-01,Hyderabad,162,Flu
2008-01-01,Hyderabad,177,Typhoid
2008-01-01,Vijayawada,72,Flu
2008-01-01,Vijayawada,40,Dengue
2008-01-01,Vijayawada,9,Flu
2008-01-01,Visakhapatnam,150,Flu
2008-01-01,Visakhapatnam,53,Typhoid
2008-01-01,Visakhapatnam,5,Dengue
2008-01-01,Visakhapatnam,143,Flu
2008-01-01,Tirupati,269,Flu
2008-01-01,Tirupati,119,Flu
2008-01-01,Tirupati,170,Malaria
2008-01-01,Tirupati,124,Flu
2008-01-01,Tirupati,114,Flu
2008-01-01,Guntur,175,Flu
2008-01-01,Guntur,102,Flu
2008-01-01,Guntur,136,Flu
2008-01-01,Guntur,139,Flu
2008-01-01,Guntur,79,Dengue
2008-01-01,Kurnool,179,Chikungunya
2008-01-01,Kurnool,109,Flu
2008-01-01,Kurnool,74,Flu
2008-01-01,Kurnool,152,Flu
2008-01-01,Kurnool,66,Malaria
2008-01-01,Kurnool,121,Flu
2008-01-01,Nellore,119,Dengue
2008-01-01,Nellore,185,Dengue
2008-01-01,Nellore,148,Flu
2008-01-01,Nellore,118,Chikungunya
2008-01-01,Nellore,169,Chikungunya
2008-01-01,Nellore,203,Flu
2008-01-01,Rajahmundry,153,Flu
2008-01-01,Rajahmundry,120,Flu
2008-01-01,Rajahmundry,41,Chikungunya
2008-01-01,Rajahmundry,56,Flu
2008-02-01,Hyderabad,101,Flu
2008-02-01,Hyderabad,83,Chikungunya
2008-02-01,Hyderabad,108,Flu
2008-02-01,Hyderabad,123,Malaria
2008-02-01,Vijayawada,151,Dengue
2008-02-01,Vijayawada,115,Malaria
2008-02-01,Vijayawada,149,Flu
2008-02-01,Visakhapatnam,123,Typhoid
2008-02-01,Visakhapatnam,5,Typhoid
2008-02-01,Visakhapatnam,63,Flu
2008-02-01,Tirupati,111,Flu
2008-02-01,Tirupati,47,Flu
2008-02-01,Tirupati,155,Malaria
2008-02-01,Tirupati,211,Malaria
2008-02-01,Tirupati,193,Dengue
2008-02-01,Guntur,107,Flu
2008-02-01,Guntur,209,Flu
2008-02-01,Guntur,128,Dengue
2008-02-01,Guntur,99,Flu
2008-02-01,Kurnool,83,Flu
2008-02-01,Kurnool,101,Flu
2008-02-01,Kurnool,96,Flu
2008-02-01,Kurnool,130,Typhoid
2008-02-01,Kurnool,129,Typhoid
2008-02-01,Nellore,120,Flu
2008-02-01,Nellore,146,Flu
2008-02-01,Nellore,191,Flu
