date,location,sales_volume,medicine
2006-04-01,Visakhapatnam,258,ORS
2006-04-01,Tirupati,163,ORS
2006-04-01,Tirupati,503,ORS
2006-04-01,Tirupati,172,Paracetamol
2006-04-01,Tirupati,172,Vitamin C
2006-04-01,Tirupati,104,ORS
2006-04-01,Tirupati,214,Chloroquine
2006-04-01,Guntur,273,ORS
2006-04-01,Guntur,344,Antibiotics
2006-04-01,Guntur,21,Paracetamol
2006-04-01,Guntur,170,Antibiotics
2006-04-01,Guntur,253,ORS
2006-04-01,Kurnool,270,Paracetamol
2006-04-01,Kurnool,200,Vitamin C
2006-04-01,Kurnool,265,Paracetamol
2006-04-01,Kurnool,102,ORS
2006-04-01,Kurnool,386,Paracetamol
2006-04-01,Nellore,319,Antibiotics
2006-04-01,Nellore,38,Chloroquine
2006-04-01,Nellore,70,Chloroquine
2006-04-01,Nellore,74,Paracetamol
2006-04-01,Nellore,281,Vitamin C
2006-04-01,Nellore,45,Paracetamol
2006-04-01,Nellore,160,Chloroquine
2006-04-01,Rajahmundry,254,Antibiotics
2006-04-01,Rajahmundry,192,Antibiotics
2006-04-01,Rajahmundry,231,ORS
2006-04-01,Rajahmundry,72,ORS
2006-05-01,Hyderabad,271,Vitamin C
2006-05-01,Hyderabad,126,Chloroquine
2006-05-01,Hyderabad,161,Vitamin C
2006-05-01,Hyderabad,228,Vitamin C
2006-05-01,Hyderabad,212,Antibiotics
2006-05-01,Hyderabad,202,Paracetamol
2006-05-01,Vijayawada,109,ORS
2006-05-01,Vijayawada,164,ORS
2006-05-01,Vijayawada,200,Paracetamol
2006-05-01,Visakhapatnam,34,Vitamin C
2006-05-01,Visakhapatnam,144,Paracetamol
2006-05-01,Visakhapatnam,246,Antibiotics
2006-05-01,Visakhapatnam,46,Vitamin C
2006-05-01,Tirupati,338,ORS
2006-05-01,Tirupati,352,ORS
2006-05-01,Tirupati,50,Antibiotics
2006-05-01,Guntur,362,Paracetamol
2006-05-01,Guntur,182,Chloroquine
2006-05-01,Guntur,250,ORS
2006-05-01,Guntur,140,Paracetamol
2006-05-01,Guntur,310,Antibiotics
2006-05-01,Guntur,248,Paracetamol
2006-05-01,Kurnool,102,Vitamin C
2006-05-01,Kurnool,60,ORS
2006-05-01,Kurnool,24,ORS
2006-05-01,Kurnool,222,Vitamin C
2006-05-01,Nellore,268,Vitamin C
2006-05-01,Nellore,278,Chloroquine
2006-05-01,Nellore,185,Paracetamol
2006-05-01,Nellore,61,ORS
2006-05-01,Nellore,118,Vitamin C
2006-05-01,Nellore,338,Antibiotics
2006-05-01,Nellore,141,Chloroquine
2006-05-01,Rajahmundry,217,ORS
2006-05-01,Rajahmundry,70,Chloroquine
2006-05-01,Rajahmundry,240,ORS
2006-05-01,Rajahmundry,145,Vitamin C
2006-05-01,Rajahmundry,325,Paracetamol
2006-05-01,Rajahmundry,292,Vitamin C
2006-06-01,Hyderabad,220,Chloroquine
2006-06-01,Hyderabad,264,ORS
2006-06-01,Hyderabad,213,ORS
2006-06-01,Hyderabad,109,Paracetamol
2006-06-01,Hyderabad,177,Antibiotics
2006-06-01,Hyderabad,303,Chloroquine
2006-06-01,Vijayawada,319,Antibiotics
2006-06-01,Vijayawada,297,Chloroquine
2006-06-01,Vijayawada,243,ORS
2006-06-01,Visakhapatnam,391,Antibiotics
2006-06-01,Visakhapatnam,287,Vitamin C
2006-06-01,Visakhapatnam,364,ORS
2006-06-01,Visakhapatnam,67,Paracetamol
2006-06-01,Visakhapatnam,20,Chloroquine
2006-06-01,Tirupati,314,Paracetamol
2006-06-01,Tirupati,109,ORS
2006-06-01,Tirupati,254,Chloroquine
2006-06-01,Tirupati,243,Paracetamol
2006-06-01,Guntur,470,ORS
2006-06-01,Guntur,327,Vitamin C
2006-06-01,Guntur,299,Antibiotics
2006-06-01,Guntur,380,Vitamin C
2006-06-01,Guntur,324,Antibiotics
2006-06-01,Guntur,225,Vitamin C
2006-06-01,Guntur,408,ORS
2006-06-01,Kurnool,146,Antibiotics
2006-06-01,Kurnool,318,Antibiotics
2006-06-01,Kurnool,94,Vitamin C
2006-06-01,Kurnool,304,Paracetamol
2006-06-01,Kurnool,303,ORS
2006-06-01,Kurnool,481,ORS
2006-06-01,Kurnool,92,ORS
2006-06-01,Nellore,207,Antibiotics
2006-06-01,Nellore,378,Chloroquine
2006-06-01,Nellore,320,Antibiotics
2006-06-01,Nellore,301,Antibiotics
2006-06-01,Nellore,165,Chloroquine
2006-06-01,Rajahmundry,209,Chloroquine
2006-06-01,Rajahmundry,429,Antibiotics
2006-06-01,Rajahmundry,273,ORS
2006-06-01,Rajahmundry,325,Antibiotics
2006-06-01,Rajahmundry,266,Paracetamol
2006-06-01,Rajahmundry,138,Vitamin C
2006-06-01,Rajahmundry,392,Paracetamol
2006-07-01,Hyderabad,340,Vitamin C
2006-07-01,Hyderabad,556,ORS
2006-07-01,Hyderabad,158,Paracetamol
2006-07-01,Hyderabad,378,Chloroquine
2006-07-01,Hyderabad,122,Vitamin C
2006-07-01,Hyderabad,298,ORS
2006-07-01,Vijayawada,397,ORS
2006-07-01,Vijayawada,31,ORS
2006-07-01,Vijayawada,255,Antibiotics
2006-07-01,Vijayawada,212,Antibiotics
2006-07-01,Vijayawada,195,Paracetamol
2006-07-01,Visakhapatnam,326,Vitamin C
2006-07-01,Visakhapatnam,414,Vitamin C
2006-07-01,Visakhapatnam,264,Chloroquine
2006-07-01,Visakhapatnam,304,Vitamin C
2006-07-01,Tirupati,293,Vitamin C
2006-07-01,Tirupati,280,Antibiotics
2006-07-01,Tirupati,149,Antibiotics
2006-07-01,Tirupati,413,Paracetamol
2006-07-01,Tirupati,315,ORS
2006-07-01,Guntur,327,Antibiotics
2006-07-01,Guntur,183,Chloroquine
2006-07-01,Guntur,224,Antibiotics
2006-07-01,Guntur,258,Vitamin C
2006-07-01,Guntur,95,Chloroquine
2006-07-01,Guntur,77,Antibiotics
2006-07-01,Guntur,207,Vitamin C
2006-07-01,Kurnool,342,Paracetamol
2006-07-01,Kurnool,201,Antibiotics
2006-07-01,Kurnool,157,Chloroquine
2006-07-01,Nellore,182,Paracetamol
2006-07-01,Nellore,225,Vitamin C
2006-07-01,Nellore,237,ORS
2006-07-01,Nellore,539,Chloroquine
2006-07-01,Rajahmundry,406,Antibiotics
2006-07-01,Rajahmundry,402,Vitamin C
2006-07-01,Rajahmundry,420,Antibiotics
2006-07-01,Rajahmundry,160,ORS
2006-08-01,Hyderabad,133,Antibiotics
2006-08-01,Hyderabad,147,Vitamin C
2006-08-01,Hyderabad,440,ORS
2006-08-01,Hyderabad,214,ORS
2006-08-01,Vijayawada,129,Paracetamol
2006-08-01,Vijayawada,228,ORS
2006-08-01,Vijayawada,251,Vitamin C
2006-08-01,Vijayawada,312,Vitamin C
2006-08-01,Vijayawada,310,Vitamin C
2006-08-01,Visakhapatnam,180,Chloroquine
2006-08-01,Visakhapatnam,362,Antibiotics
2006-08-01,Visakhapatnam,203,Antibiotics
2006-08-01,Visakhapatnam,261,Antibiotics
2006-08-01,Visakhapatnam,362,ORS
2006-08-01,Visakhapatnam,202,Antibiotics
2006-08-01,Tirupati,211,Chloroquine
2006-08-01,Tirupati,351,Antibiotics
2006-08-01,Tirupati,177,ORS
2006-08-01,Tirupati,233,Paracetamol
2006-08-01,Guntur,346,ORS
2006-08-01,Guntur,526,Antibiotics
2006-08-01,Guntur,352,Chloroquine
2006-08-01,Guntur,336,Paracetamol
2006-08-01,Guntur,343,Antibiotics
2006-08-01,Guntur,151,Vitamin C
2006-08-01,Guntur,293,Antibiotics
2006-08-01,Kurnool,276,Antibiotics
2006-08-01,Kurnool,318,Chloroquine
2006-08-01,Kurnool,293,Paracetamol
2006-08-01,Kurnool,325,Vitamin C
2006-08-01,Kurnool,242,Chloroquine
2006-08-01,Kurnool,287,Chloroquine
2006-08-01,Nellore,132,Vitamin C
2006-08-01,Nellore,241,Vitamin C
2006-08-01,Nellore,446,Paracetamol
2006-08-01,Nellore,318,Vitamin C
2006-08-01,Nellore,277,Vitamin C
2006-08-01,Nellore,507,Antibiotics
2006-08-01,Nellore,116,Paracetamol
2006-08-01,Rajahmundry,146,Vitamin C
2006-08-01,Rajahmundry,485,Chloroquine
2006-08-01,Rajahmundry,285,Chloroquine
2006-08-01,Rajahmundry,250,Vitamin C
2006-08-01,Rajahmundry,136,Antibiotics
2006-09-01,Hyderabad,333,ORS
2006-09-01,Hyderabad,345,Paracetamol
2006-09-01,Hyderabad,148,Vitamin C
2006-09-01,Vijayawada,263,Vitamin C
2006-09-01,Vijayawada,239,Vitamin C
2006-09-01,Vijayawada,310,Chloroquine
2006-09-01,Vijayawada,145,Chloroquine
2006-09-01,Vijayawada,430,Antibiotics
2006-09-01,Vijayawada,389,ORS
2006-09-01,Visakhapatnam,236,Chloroquine
2006-09-01,Visakhapatnam,254,Antibiotics
2006-09-01,Visakhapatnam,263,Chloroquine
2006-09-01,Visakhapatnam,186,ORS
2006-09-01,Tirupati,226,ORS
2006-09-01,Tirupati,247,Paracetamol
2006-09-01,Tirupati,473,Paracetamol
2006-09-01,Tirupati,393,Chloroquine
2006-09-01,Guntur,392,Antibiotics
2006-09-01,Guntur,324,Antibiotics
2006-09-01,Guntur,145,Chloroquine
2006-09-01,Guntur,275,Vitamin C
2006-09-01,Guntur,396,Antibiotics
2006-09-01,Guntur,129,Chloroquine
2006-09-01,Guntur,356,Chloroquine
2006-09-01,Kurnool,558,Vitamin C
2006-09-01,Kurnool,407,Paracetamol
2006-09-01,Kurnool,449,Vitamin C
2006-09-01,Kurnool,306,ORS
2006-09-01,Kurnool,396,Chloroquine
2006-09-01,Kurnool,193,Chloroquine
2006-09-01,Nellore,375,Paracetamol
2006-09-01,Nellore,358,Paracetamol
2006-09-01,Nellore,314,Paracetamol
2006-09-01,Nellore,437,Antibiotics
2006-09-01,Nellore,215,Vitamin C
2006-09-01,Nellore,257,Antibiotics
2006-09-01,Rajahmundry,291,Paracetamol
2006-09-01,Rajahmundry,156,Antibiotics
2006-09-01,Rajahmundry,307,ORS
2006-09-01,Rajahmundry,73,Vitamin C
2006-09-01,Rajahmundry,405,Paracetamol
2006-09-01,Rajahmundry,285,Vitamin C
2006-10-01,Hyderabad,217,Paracetamol
2006-10-01,Hyderabad,179,Antibiotics
2006-10-01,Hyderabad,251,Antibiotics
2006-10-01,Hyderabad,362,Paracetamol
2006-10-01,Hyderabad,345,ORS
2006-10-01,Hyderabad,195,Antibiotics
2006-10-01,Hyderabad,178,Paracetamol
2006-10-01,Vijayawada,358,Antibiotics
2006-10-01,Vijayawada,193,Vitamin C
2006-10-01,Vijayawada,287,Antibiotics
2006-10-01,Vijayawada,294,Antibiotics
2006-10-01,Vijayawada,317,Paracetamol
2006-10-01,Visakhapatnam,382,Chloroquine
2006-10-01,Visakhapatnam,128,ORS
2006-10-01,Visakhapatnam,50,Vitamin C
2006-10-01,Tirupati,211,Chloroquine
2006-10-01,Tirupati,496,ORS
2006-10-01,Tirupati,522,Antibiotics
2006-10-01,Guntur,499,Chloroquine
2006-10-01,Guntur,256,Chloroquine
2006-10-01,Guntur,66,Antibiotics
2006-10-01,Guntur,20,Chloroquine
2006-10-01,Guntur,206,ORS
2006-10-01,Kurnool,256,ORS
2006-10-01,Kurnool,436,Paracetamol
2006-10-01,Kurnool,384,Antibiotics
2006-10-01,Nellore,307,Chloroquine
2006-10-01,Nellore,173,ORS
2006-10-01,Nellore,164,ORS
2006-10-01,Nellore,310,ORS
2006-10-01,Nellore,363,Antibiotics
2006-10-01,Nellore,327,ORS
2006-10-01,Rajahmundry,155,ORS
2006-10-01,Rajahmundry,358,Vitamin C
2006-10-01,Rajahmundry,331,ORS
2006-10-01,Rajahmundry,151,Vitamin C
2006-10-01,Rajahmundry,185,Paracetamol
2006-10-01,Rajahmundry,362,Chloroquine
2006-11-01,Hyderabad,171,Vitamin C
2006-11-01,Hyderabad,390,ORS
2006-11-01,Hyderabad,260,Paracetamol
2006-11-01,Hyderabad,141,Chloroquine
2006-11-01,Vijayawada,198,Vitamin C
2006-11-01,Vijayawada,207,ORS
2006-11-01,Vijayawada,112,ORS
2006-11-01,Vijayawada,90,ORS
2006-11-01,Vijayawada,284,Chloroquine
2006-11-01,Visakhapatnam,301,ORS
2006-11-01,Visakhapatnam,272,Antibiotics
2006-11-01,Visakhapatnam,381,Antibiotics
2006-11-01,Visakhapatnam,134,ORS
2006-11-01,Visakhapatnam,400,Chloroquine
2006-11-01,Visakhapatnam,91,Chloroquine
2006-11-01,Visakhapatnam,78,Chloroquine
2006-11-01,Tirupati,20,ORS
2006-11-01,Tirupati,146,Antibiotics
2006-11-01,Tirupati,139,ORS
2006-11-01,Tirupati,263,Chloroquine
2006-11-01,Tirupati,229,Paracetamol
2006-11-01,Tirupati,56,Chloroquine
2006-11-01,Tirupati,152,Vitamin C
2006-11-01,Guntur,155,Chloroquine
2006-11-01,Guntur,20,Vitamin C
2006-11-01,Guntur,82,Paracetamol
2006-11-01,Guntur,107,ORS
2006-11-01,Guntur,372,ORS
2006-11-01,Kurnool,222,Vitamin C
2006-11-01,Kurnool,279,Antibiotics
2006-11-01,Kurnool,20,Antibiotics
2006-11-01,Kurnool,343,Vitamin C
2006-11-01,Kurnool,356,Chloroquine
2006-11-01,Kurnool,20,ORS
2006-11-01,Kurnool,115,Chloroquine
2006-11-01,Nellore,259,Vitamin C
2006-11-01,Nellore,277,ORS
2006-11-01,Nellore,118,Vitamin C
2006-11-01,Nellore,163,ORS
2006-11-01,Nellore,128,Antibiotics
2006-11-01,Nellore,213,Antibiotics
2006-11-01,Nellore,343,Chloroquine
2006-11-01,Rajahmundry,107,Antibiotics
2006-11-01,Rajahmundry,320,Chloroquine
2006-11-01,Rajahmundry,106,Antibiotics
2006-11-01,Rajahmundry,98,Antibiotics
2006-11-01,Rajahmundry,298,Paracetamol
2006-11-01,Rajahmundry,310,Paracetamol
2006-11-01,Rajahmundry,302,ORS
2006-12-01,Hyderabad,42,ORS
2006-12-01,Hyderabad,144,Chloroquine
2006-12-01,Hyderabad,298,Chloroquine
2006-12-01,Hyderabad,204,Chloroquine
2006-12-01,Vijayawada,131,Vitamin C
2006-12-01,Vijayawada,314,Paracetamol
2006-12-01,Vijayawada,114,Chloroquine
2006-12-01,Vijayawada,415,ORS
2006-12-01,Vijayawada,385,Antibiotics
2006-12-01,Visakhapatnam,332,Vitamin C
2006-12-01,Visakhapatnam,423,Paracetamol
2006-12-01,Visakhapatnam,267,Vitamin C
2006-12-01,Visakhapatnam,291,Chloroquine
2006-12-01,Visakhapatnam,377,Chloroquine
2006-12-01,Visakhapatnam,229,ORS
2006-12-01,Tirupati,169,Antibiotics
2006-12-01,Tirupati,55,Paracetamol
2006-12-01,Tirupati,190,ORS
2006-12-01,Guntur,358,Paracetamol
2006-12-01,Guntur,313,ORS
2006-12-01,Guntur,320,Vitamin C
2006-12-01,Guntur,195,Vitamin C
2006-12-01,Guntur,22,Vitamin C
2006-12-01,Guntur,200,Paracetamol
2006-12-01,Guntur,223,Paracetamol
2006-12-01,Kurnool,222,Vitamin C
2006-12-01,Kurnool,334,Vitamin C
2006-12-01,Kurnool,438,Chloroquine
2006-12-01,Kurnool,214,Chloroquine
2006-12-01,Kurnool,173,ORS
2006-12-01,Kurnool,168,Chloroquine
2006-12-01,Nellore,214,Chloroquine
2006-12-01,Nellore,100,Antibiotics
2006-12-01,Nellore,214,Chloroquine
2006-12-01,Nellore,314,Paracetamol
2006-12-01,Rajahmundry,225,ORS
2006-12-01,Rajahmundry,314,Vitamin C
2006-12-01,Rajahmundry,252,ORS
2006-12-01,Rajahmundry,47,Paracetamol
2006-12-01,Rajahmundry,276,Chloroquine
2006-12-01,Rajahmundry,179,Paracetamol
2006-12-01,Rajahmundry,68,Chloroquine
2007-01-01,Hyderabad,67,ORS
2007-01-01,Hyderabad,312,Paracetamol
2007-01-01,Hyderabad,173,Chloroquine
2007-01-01,Hyderabad,20,Chloroquine
2007-01-01,Hyderabad,257,Chloroquine
2007-01-01,Hyderabad,87,Vitamin C
2007-01-01,Hyderabad,276,Vitamin C
2007-01-01,Vijayawada,228,Antibiotics
2007-01-01,Vijayawada,366,Paracetamol
2007-01-01,Vijayawada,473,Vitamin C
2007-01-01,Vijayawada,96,Paracetamol
2007-01-01,Vijayawada,193,ORS
2007-01-01,Vijayawada,226,Paracetamol
2007-01-01,Visakhapatnam,252,Antibiotics
2007-01-01,Visakhapatnam,285,Paracetamol
2007-01-01,Visakhapatnam,157,Antibiotics
2007-01-01,Visakhapatnam,207,Paracetamol
2007-01-01,Tirupati,66,Chloroquine
2007-01-01,Tirupati,378,Paracetamol
2007-01-01,Tirupati,315,Vitamin C
2007-01-01,Tirupati,370,Vitamin C
2007-01-01,Tirupati,162,Chloroquine
2007-01-01,Tirupati,181,Vitamin C
2007-01-01,Guntur,70,ORS
2007-01-01,Guntur,303,Vitamin C
2007-01-01,Guntur,135,Paracetamol
2007-01-01,Guntur,481,Vitamin C
2007-01-01,Guntur,43,Antibiotics
2007-01-01,Guntur,292,Paracetamol
2007-01-01,Kurnool,388,Chloroquine
2007-01-01,Kurnool,331,Vitamin C
2007-01-01,Kurnool,281,Vitamin C
2007-01-01,Kurnool,83,Antibiotics
2007-01-01,Kurnool,94,Paracetamol
2007-01-01,Kurnool,292,ORS
2007-01-01,Nellore,440,Vitamin C
2007-01-01,Nellore,147,ORS
2007-01-01,Nellore,63,Antibiotics
2007-01-01,Nellore,20,Chloroquine
2007-01-01,Nellore,82,ORS
2007-01-01,Nellore,246,Vitamin C
2007-01-01,Rajahmundry,451,Vitamin C
2007-01-01,Rajahmundry,280,ORS
2007-01-01,Rajahmundry,236,ORS
2007-01-01,Rajahmundry,151,ORS
2007-01-01,Rajahmundry,190,Vitamin C
2007-01-01,Rajahmundry,368,Chloroquine
2007-02-01,Hyderabad,224,ORS
2007-02-01,Hyderabad,20,Vitamin C
2007-02-01,Hyderabad,179,Vitamin C
2007-02-01,Hyderabad,97,ORS
2007-02-01,Hyderabad,134,Antibiotics
2007-02-01,Vijayawada,267,Chloroquine
2007-02-01,Vijayawada,187,Antibiotics
2007-02-01,Vijayawada,250,Paracetamol
2007-02-01,Visakhapatnam,417,Vitamin C
2007-02-01,Visakhapatnam,116,Antibiotics
2007-02-01,Visakhapatnam,423,Antibiotics
2007-02-01,Visakhapatnam,119,Chloroquine
2007-02-01,Visakhapatnam,210,Chloroquine
2007-02-01,Tirupati,166,Antibiotics
2007-02-01,Tirupati,214,ORS
2007-02-01,Tirupati,313,Paracetamol
2007-02-01,Guntur,252,ORS
2007-02-01,Guntur,169,Vitamin C
2007-02-01,Guntur,65,Chloroquine
2007-02-01,Guntur,500,Chloroquine
2007-02-01,Guntur,201,Paracetamol
2007-02-01,Guntur,283,Chloroquine
2007-02-01,Kurnool,20,ORS
2007-02-01,Kurnool,226,Vitamin C
2007-02-01,Kurnool,184,ORS
2007-02-01,Kurnool,256,ORS
2007-02-01,Nellore,20,Antibiotics
2007-02-01,Nellore,279,Paracetamol
2007-02-01,Nellore,62,ORS
2007-02-01,Nellore,298,Vitamin C
2007-02-01,Nellore,75,Chloroquine
2007-02-01,Nellore,157,Vitamin C
2007-02-01,Nellore,167,Chloroquine
2007-02-01,Rajahmundry,73,Chloroquine
2007-02-01,Rajahmundry,142,Chloroquine
2007-02-01,Rajahmundry,56,Antibiotics
2007-02-01,Rajahmundry,20,Chloroquine
2007-02-01,Rajahmundry,322,Chloroquine
2007-03-01,Hyderabad,44,Chloroquine
2007-03-01,Hyderabad,178,ORS
2007-03-01,Hyderabad,290,Vitamin C
2007-03-01,Hyderabad,126,Antibiotics
2007-03-01,Hyderabad,100,Vitamin C
2007-03-01,Hyderabad,227,Antibiotics
2007-03-01,Hyderabad,334,ORS
2007-03-01,Vijayawada,59,ORS
2007-03-01,Vijayawada,181,Antibiotics
2007-03-01,Vijayawada,20,ORS
2007-03-01,Vijayawada,152,ORS
2007-03-01,Visakhapatnam,204,ORS
2007-03-01,Visakhapatnam,97,ORS
2007-03-01,Visakhapatnam,145,ORS
2007-03-01,Visakhapatnam,31,ORS
2007-03-01,Tirupati,209,ORS
2007-03-01,Tirupati,326,Antibiotics
2007-03-01,Tirupati,68,Vitamin C
2007-03-01,Tirupati,125,Antibiotics
2007-03-01,Tirupati,260,Antibiotics
2007-03-01,Tirupati,345,Paracetamol
2007-03-01,Guntur,20,Paracetamol
2007-03-01,Guntur,179,Antibiotics
2007-03-01,Guntur,233,ORS
2007-03-01,Guntur,187,Chloroquine
2007-03-01,Guntur,20,Antibiotics
2007-03-01,Guntur,260,ORS
2007-03-01,Kurnool,382,Chloroquine
2007-03-01,Kurnool,213,Chloroquine
2007-03-01,Kurnool,76,ORS
2007-03-01,Nellore,138,ORS
2007-03-01,Nellore,412,Paracetamol
2007-03-01,Nellore,309,ORS
2007-03-01,Nellore,276,Antibiotics
2007-03-01,Nellore,242,Antibiotics
2007-03-01,Rajahmundry,120,Vitamin C
2007-03-01,Rajahmundry,175,Vitamin C
2007-03-01,Rajahmundry,190,Chloroquine
2007-03-01,Rajahmundry,265,Chloroquine
2007-03-01,Rajahmundry,381,Vitamin C
2007-04-01,Hyderabad,334,Antibiotics
2007-04-01,Hyderabad,29,ORS
2007-04-01,Hyderabad,226,Paracetamol
2007-04-01,Hyderabad,288,Paracetamol
2007-04-01,Hyderabad,274,Chloroquine
2007-04-01,Hyderabad,124,Chloroquine
2007-04-01,Hyderabad,549,ORS
2007-04-01,Vijayawada,46,Vitamin C
2007-04-01,Vijayawada,70,Antibiotics
2007-04-01,Vijayawada,228,Paracetamol
2007-04-01,Vijayawada,454,Antibiotics
2007-04-01,Vijayawada,99,Antibiotics
2007-04-01,Vijayawada,168,Chloroquine
2007-04-01,Visakhapatnam,329,Vitamin C
2007-04-01,Visakhapatnam,197,Vitamin C
2007-04-01,Visakhapatnam,159,Antibiotics
2007-04-01,Visakhapatnam,267,Paracetamol
2007-04-01,Visakhapatnam,232,Paracetamol
2007-04-01,Tirupati,323,ORS
2007-04-01,Tirupati,354,ORS
2007-04-01,Tirupati,236,Vitamin C
2007-04-01,Guntur,235,Antibiotics
2007-04-01,Guntur,225,ORS
2007-04-01,Guntur,258,Paracetamol
2007-04-01,Guntur,206,Antibiotics
2007-04-01,Guntur,199,Chloroquine
2007-04-01,Kurnool,343,ORS
2007-04-01,Kurnool,381,Antibiotics
2007-04-01,Kurnool,20,Chloroquine
2007-04-01,Nellore,201,Vitamin C
2007-04-01,Nellore,117,ORS
2007-04-01,Nellore,162,Vitamin C
2007-04-01,Nellore,248,Chloroquine
2007-04-01,Rajahmundry,280,Paracetamol
2007-04-01,Rajahmundry,186,Antibiotics
2007-04-01,Rajahmundry,20,Chloroquine
2007-04-01,Rajahmundry,84,ORS
2007-04-01,Rajahmundry,307,Vitamin C
2007-04-01,Rajahmundry,20,Vitamin C
2007-04-01,Rajahmundry,342,ORS
2007-05-01,Hyderabad,262,Vitamin C
2007-05-01,Hyderabad,357,ORS
2007-05-01,Hyderabad,176,Paracetamol
2007-05-01,Hyderabad,20,Chloroquine
2007-05-01,Hyderabad,251,Paracetamol
2007-05-01,Hyderabad,352,ORS
2007-05-01,Hyderabad,310,ORS
2007-05-01,Vijayawada,120,Chloroquine
2007-05-01,Vijayawada,210,Chloroquine
2007-05-01,Vijayawada,136,ORS
2007-05-01,Vijayawada,101,Antibiotics
2007-05-01,Vijayawada,314,Chloroquine
2007-05-01,Vijayawada,56,Antibiotics
2007-05-01,Visakhapatnam,92,ORS
2007-05-01,Visakhapatnam,67,Chloroquine
2007-05-01,Visakhapatnam,21,ORS
2007-05-01,Visakhapatnam,217,ORS
2007-05-01,Visakhapatnam,339,Vitamin C
2007-05-01,Tirupati,177,Chloroquine
2007-05-01,Tirupati,20,Paracetamol
2007-05-01,Tirupati,300,Antibiotics
2007-05-01,Guntur,402,Antibiotics
2007-05-01,Guntur,122,Antibiotics
2007-05-01,Guntur,142,Paracetamol
2007-05-01,Guntur,261,Vitamin C
2007-05-01,Guntur,394,Paracetamol
2007-05-01,Guntur,137,Vitamin C
2007-05-01,Kurnool,40,Paracetamol
2007-05-01,Kurnool,275,Vitamin C
2007-05-01,Kurnool,295,Antibiotics
2007-05-01,Kurnool,200,Paracetamol
2007-05-01,Kurnool,133,Vitamin C
2007-05-01,Nellore,319,Vitamin C
2007-05-01,Nellore,263,Antibiotics
2007-05-01,Nellore,107,ORS
2007-05-01,Nellore,205,Vitamin C
2007-05-01,Nellore,37,ORS
2007-05-01,Rajahmundry,282,Paracetamol
2007-05-01,Rajahmundry,168,Vitamin C
2007-05-01,Rajahmundry,147,Paracetamol
2007-06-01,Hyderabad,276,Paracetamol
2007-06-01,Hyderabad,284,Vitamin C
2007-06-01,Hyderabad,387,Chloroquine
2007-06-01,Hyderabad,350,Vitamin C
2007-06-01,Hyderabad,261,Paracetamol
2007-06-01,Hyderabad,371,Vitamin C
2007-06-01,Hyderabad,328,Antibiotics
2007-06-01,Vijayawada,228,Chloroquine
2007-06-01,Vijayawada,265,Paracetamol
2007-06-01,Vijayawada,262,Antibiotics
2007-06-01,Vijayawada,340,ORS
2007-06-01,Vijayawada,235,Antibiotics
2007-06-01,Vijayawada,233,Antibiotics
2007-06-01,Vijayawada,516,Chloroquine
2007-06-01,Visakhapatnam,392,Paracetamol
2007-06-01,Visakhapatnam,188,Chloroquine
2007-06-01,Visakhapatnam,348,Vitamin C
2007-06-01,Visakhapatnam,294,ORS
2007-06-01,Visakhapatnam,326,Antibiotics
2007-06-01,Tirupati,296,Antibiotics
2007-06-01,Tirupati,422,Paracetamol
2007-06-01,Tirupati,321,Antibiotics
2007-06-01,Tirupati,272,Vitamin C
2007-06-01,Tirupati,405,ORS
2007-06-01,Tirupati,307,Paracetamol
2007-06-01,Tirupati,294,Vitamin C
2007-06-01,Guntur,317,Paracetamol
2007-06-01,Guntur,268,Paracetamol
2007-06-01,Guntur,281,Chloroquine
2007-06-01,Guntur,209,ORS
2007-06-01,Guntur,189,Antibiotics
2007-06-01,Guntur,160,Chloroquine
2007-06-01,Kurnool,112,Chloroquine
2007-06-01,Kurnool,174,Vitamin C
2007-06-01,Kurnool,259,ORS
2007-06-01,Kurnool,292,Vitamin C
2007-06-01,Kurnool,247,Antibiotics
2007-06-01,Nellore,20,Vitamin C
2007-06-01,Nellore,468,ORS
2007-06-01,Nellore,410,Vitamin C
2007-06-01,Nellore,333,Chloroquine
2007-06-01,Rajahmundry,508,Chloroquine
2007-06-01,Rajahmundry,162,Chloroquine
2007-06-01,Rajahmundry,506,ORS
2007-06-01,Rajahmundry,164,Chloroquine
2007-07-01,Hyderabad,308,Paracetamol
2007-07-01,Hyderabad,127,Vitamin C
2007-07-01,Hyderabad,281,Vitamin C
2007-07-01,Vijayawada,326,Chloroquine
2007-07-01,Vijayawada,261,Vitamin C
2007-07-01,Vijayawada,365,ORS
2007-07-01,Visakhapatnam,291,ORS
2007-07-01,Visakhapatnam,217,ORS
2007-07-01,Visakhapatnam,211,Chloroquine
2007-07-01,Tirupati,377,Chloroquine
2007-07-01,Tirupati,201,ORS
2007-07-01,Tirupati,389,Chloroquine
2007-07-01,Tirupati,426,Antibiotics
2007-07-01,Guntur,79,Chloroquine
2007-07-01,Guntur,415,Chloroquine
2007-07-01,Guntur,527,ORS
2007-07-01,Guntur,310,Paracetamol
2007-07-01,Guntur,351,Chloroquine
2007-07-01,Kurnool,404,Paracetamol
2007-07-01,Kurnool,246,Antibiotics
2007-07-01,Kurnool,301,Paracetamol
2007-07-01,Kurnool,122,Antibiotics
2007-07-01,Kurnool,296,Chloroquine
2007-07-01,Kurnool,339,Antibiotics
2007-07-01,Nellore,341,Antibiotics
